iter	MultiClass
1664	1.108875432
1665	1.108862119
1666	1.108848986
1667	1.108834983
1668	1.108828961
1669	1.108808624
1670	1.108771045
1671	1.108728385
1672	1.108711837
1673	1.108679676
1674	1.108650758
1675	1.108630565
1676	1.108618698
1677	1.10860811
1678	1.108578814
1679	1.108567339
1680	1.108533471
1681	1.108500615
1682	1.108482075
1683	1.108445235
1684	1.108409007
1685	1.108399894
1686	1.108381031
1687	1.108370418
1688	1.108352342
1689	1.108331043
1690	1.108294954
1691	1.108266628
1692	1.10824012
1693	1.108218339
1694	1.108163791
1695	1.108143056
1696	1.108113482
1697	1.108092412
1698	1.108064911
1699	1.108009432
1700	1.10798188
1701	1.107959445
1702	1.107940845
1703	1.107911803
1704	1.107896093
1705	1.107871992
1706	1.107842498
1707	1.107812304
1708	1.107792196
1709	1.10777905
1710	1.107760816
1711	1.107742425
1712	1.107706399
1713	1.107695875
1714	1.107687599
1715	1.107670164
1716	1.107637476
1717	1.107616868
1718	1.107593156
1719	1.107560968
1720	1.107554065
1721	1.107545648
1722	1.107520038
1723	1.107507606
1724	1.107480448
1725	1.107470473
1726	1.107454359
1727	1.107443495
1728	1.107430078
1729	1.107421896
1730	1.107405504
1731	1.107387922
1732	1.107357695
1733	1.107337554
1734	1.107318285
1735	1.10730558
1736	1.107295159
1737	1.107280421
1738	1.107259035
1739	1.10724563
1740	1.107233752
1741	1.107201458
1742	1.107193297
1743	1.107182729
1744	1.107163756
1745	1.107130699
1746	1.107117276
1747	1.107093679
1748	1.107071478
1749	1.107028053
1750	1.107018394
1751	1.106998913
1752	1.106990598
1753	1.10696455
1754	1.106954883
1755	1.106907228
1756	1.106890872
1757	1.106860696
1758	1.106840562
1759	1.106800859
1760	1.106784049
1761	1.10676153
1762	1.106721216
1763	1.106707886
1764	1.106685009
1765	1.106663539
1766	1.106656357
1767	1.106635626
1768	1.106615065
1769	1.106598834
1770	1.106554384
1771	1.106531598
1772	1.106513892
1773	1.106494978
1774	1.106485093
1775	1.106450088
1776	1.106433072
1777	1.106416793
1778	1.106405291
1779	1.106384702
1780	1.106367422
1781	1.106339863
1782	1.106317027
1783	1.106292608
1784	1.106283222
1785	1.106251659
1786	1.106233939
1787	1.106206855
1788	1.106176664
1789	1.106156221
1790	1.106146397
1791	1.106114484
1792	1.106108196
1793	1.10608688
1794	1.106076908
1795	1.106067685
1796	1.106062105
1797	1.106038676
1798	1.106015825
1799	1.106003743
1800	1.105972844
1801	1.10596214
1802	1.10595391
1803	1.105932239
1804	1.105917032
1805	1.105887289
1806	1.105848515
1807	1.105821917
1808	1.105812581
1809	1.105801112
1810	1.105773023
1811	1.105752021
1812	1.105726411
1813	1.105709125
1814	1.105691452
1815	1.105678024
1816	1.1056559
1817	1.105644303
1818	1.105630731
1819	1.105609958
1820	1.105605486
1821	1.105601022
1822	1.105587391
1823	1.105565713
1824	1.105558174
1825	1.105547291
1826	1.105529062
1827	1.105509664
1828	1.105485425
1829	1.105458874
1830	1.105446183
1831	1.105432652
1832	1.10541831
1833	1.105397222
1834	1.105381516
1835	1.105367051
1836	1.105333933
1837	1.105319462
1838	1.105294034
1839	1.105265078
1840	1.105260078
1841	1.105249743
1842	1.105232227
1843	1.105219947
1844	1.10520534
1845	1.105197744
1846	1.105187043
1847	1.105168447
1848	1.105148709
1849	1.105127096
1850	1.10511539
1851	1.105103311
1852	1.105098301
1853	1.105071585
1854	1.105032054
1855	1.105005365
1856	1.104990209
1857	1.104973741
1858	1.104963197
1859	1.104950086
1860	1.104930509
1861	1.104909064
1862	1.104876777
1863	1.104854127
1864	1.104843136
1865	1.104823317
1866	1.104797515
1867	1.104793283
1868	1.104779494
1869	1.104775481
1870	1.104765148
1871	1.104746274
1872	1.104735937
1873	1.104719846
1874	1.104701709
1875	1.104693714
1876	1.10466764
1877	1.104662249
1878	1.104638925
1879	1.104618186
1880	1.104601649
1881	1.104594266
1882	1.104573906
1883	1.104554327
1884	1.104544176
1885	1.10453752
1886	1.104524789
1887	1.104519274
1888	1.104508175
1889	1.104502789
1890	1.104470164
1891	1.104457148
1892	1.104447566
1893	1.104431241
1894	1.104412923
1895	1.104391037
1896	1.104368862
1897	1.104350648
1898	1.104319448
1899	1.10430373
1900	1.104296919
1901	1.104280516
1902	1.104273566
1903	1.104262246
1904	1.104233805
1905	1.104213426
1906	1.104178215
1907	1.104159057
1908	1.104128666
1909	1.104106998
1910	1.104063831
1911	1.104044701
1912	1.104035399
1913	1.104025446
1914	1.10401375
1915	1.103986439
1916	1.103961586
1917	1.103954613
1918	1.10394281
1919	1.103920448
1920	1.103910478
1921	1.103891775
1922	1.103860618
1923	1.103844938
1924	1.103831466
1925	1.103818239
1926	1.103793952
1927	1.103750542
1928	1.103737791
1929	1.103696501
1930	1.103677108
1931	1.103658563
1932	1.103638697
1933	1.103604405
1934	1.103585157
1935	1.103572279
1936	1.103547223
1937	1.103530731
1938	1.103520953
1939	1.103505863
1940	1.103479506
1941	1.103466887
1942	1.103457764
1943	1.103438345
1944	1.103431354
1945	1.103417379
1946	1.103393193
1947	1.103369973
1948	1.103352
1949	1.103335403
1950	1.10330956
1951	1.103278889
1952	1.103253134
1953	1.103234759
1954	1.103201893
1955	1.103185517
1956	1.103179906
1957	1.103162334
1958	1.103146625
1959	1.103137403
1960	1.103125761
1961	1.103119298
1962	1.103098383
1963	1.103084982
1964	1.103072236
1965	1.103055497
1966	1.103034302
1967	1.10302379
1968	1.103012258
1969	1.103002248
1970	1.102994181
1971	1.102980385
1972	1.102973617
1973	1.10295756
1974	1.102945783
1975	1.102933972
1976	1.102901609
1977	1.102886824
1978	1.102859752
1979	1.102845066
1980	1.102828932
1981	1.102813547
1982	1.10279813
1983	1.102777608
1984	1.102762639
1985	1.10274359
1986	1.102717698
1987	1.102703155
1988	1.102697735
1989	1.102685681
1990	1.102657632
1991	1.102636797
1992	1.102623968
1993	1.102614831
1994	1.102611081
1995	1.102599131
1996	1.102565843
1997	1.102534543
1998	1.102511033
1999	1.102485356
2000	1.102475344
2001	1.102456413
2002	1.102445916
2003	1.102420932
2004	1.102406514
2005	1.102394063
2006	1.102367961
2007	1.102355691
2008	1.102326378
2009	1.102305635
2010	1.102281472
2011	1.102252789
2012	1.102244912
2013	1.102216957
2014	1.102197809
2015	1.102183163
2016	1.102178554
2017	1.102165433
2018	1.102151109
2019	1.102132433
2020	1.102118823
2021	1.102102471
2022	1.102097555
2023	1.102061124
2024	1.102029809
2025	1.102019115
2026	1.101997008
2027	1.101984799
2028	1.101975419
2029	1.101966563
2030	1.101944422
2031	1.101935303
2032	1.101926732
2033	1.101912067
2034	1.101903052
2035	1.101891813
2036	1.101883597
2037	1.101862694
2038	1.101852208
2039	1.101834183
2040	1.101824655
2041	1.101798495
2042	1.101787519
2043	1.101759573
2044	1.10174735
2045	1.101736119
2046	1.101718081
2047	1.10170805
2048	1.101692697
2049	1.101662173
2050	1.101641743
2051	1.101631745
2052	1.101611837
2053	1.101604605
2054	1.101586981
2055	1.101578788
2056	1.101552305
2057	1.101538593
2058	1.101526504
2059	1.101515706
2060	1.101491448
2061	1.101460832
2062	1.10142071
2063	1.10140149
2064	1.101391715
2065	1.101388178
2066	1.101375059
2067	1.101370536
2068	1.101360147
2069	1.101343003
2070	1.101329497
2071	1.10130118
2072	1.10129269
2073	1.101273191
2074	1.101263121
2075	1.101250058
2076	1.101238681
2077	1.101224965
2078	1.101207208
2079	1.101199789
2080	1.101188786
2081	1.101180004
2082	1.101168393
2083	1.101161355
2084	1.101154695
2085	1.101142067
2086	1.101132359
2087	1.101123666
2088	1.101085915
2089	1.101072999
2090	1.101060925
2091	1.101046298
2092	1.101012712
2093	1.101007642
2094	1.10098395
2095	1.100974853
2096	1.100941544
2097	1.100926335
2098	1.100911738
2099	1.100890627
2100	1.100879271
2101	1.100870241
2102	1.100862818
2103	1.100844423
2104	1.100810644
2105	1.100794498
2106	1.100785814
2107	1.100776228
2108	1.100766124
2109	1.100750247
2110	1.100738544
2111	1.100733218
2112	1.10072132
2113	1.100703181
2114	1.10068863
2115	1.100667232
2116	1.100645929
2117	1.100631366
2118	1.100619263
2119	1.100603266
2120	1.100586251
2121	1.100577384
2122	1.100565634
2123	1.100549136
2124	1.100535666
2125	1.100516179
2126	1.100507448
2127	1.100480013
2128	1.100471149
2129	1.100461319
2130	1.100453695
2131	1.100437002
2132	1.100432235
2133	1.100426459
2134	1.100415653
2135	1.100402781
2136	1.100390766
2137	1.100383519
2138	1.10035903
2139	1.100348105
2140	1.100329908
2141	1.100303223
2142	1.100296451
2143	1.100283943
2144	1.100271896
2145	1.100264023
2146	1.100253667
2147	1.100241815
2148	1.100228948
2149	1.100214376
2150	1.100207615
2151	1.100187642
2152	1.100170658
2153	1.100159877
2154	1.100124362
2155	1.100117719
2156	1.100104543
2157	1.100082077
2158	1.10007203
2159	1.100060622
2160	1.100048397
2161	1.10003695
2162	1.100010883
2163	1.100004953
2164	1.099975294
2165	1.099964257
2166	1.099952144
2167	1.099918197
2168	1.099892918
2169	1.099879869
2170	1.099870122
2171	1.099854342
2172	1.099846015
2173	1.099835203
2174	1.09982427
2175	1.099810276
2176	1.099800903
2177	1.099791517
2178	1.099785611
2179	1.099772747
2180	1.099761693
2181	1.09974819
2182	1.099736576
2183	1.099718875
2184	1.099707064
2185	1.099699557
2186	1.099676894
2187	1.099642086
2188	1.099634532
2189	1.099618062
2190	1.099604705
2191	1.099595203
2192	1.099579512
2193	1.099567906
2194	1.099550623
2195	1.099542658
2196	1.099517877
2197	1.099490832
2198	1.099479674
2199	1.099450648
2200	1.099438331
2201	1.099411546
2202	1.099395871
2203	1.099384804
2204	1.099371718
2205	1.099359922
2206	1.099328762
2207	1.099310636
2208	1.099297192
2209	1.099282308
2210	1.099271132
2211	1.099254656
2212	1.099224218
2213	1.099210224
2214	1.099206928
2215	1.099189709
2216	1.099155797
2217	1.099142744
2218	1.099130693
2219	1.099118287
2220	1.099109926
2221	1.099077262
2222	1.099066593
2223	1.099042164
2224	1.099036219
2225	1.099021682
2226	1.099004666
2227	1.098995393
2228	1.098981283
2229	1.098965191
2230	1.098940198
2231	1.098932578
2232	1.098918028
2233	1.098910415
2234	1.098880382
2235	1.098872076
2236	1.098861986
2237	1.098845523
2238	1.098839002
2239	1.09881492
2240	1.098803048
2241	1.098786958
2242	1.098777821
2243	1.098754688
2244	1.098724626
2245	1.098711645
2246	1.098702778
2247	1.098692857
2248	1.098683327
2249	1.098674289
2250	1.098662322
2251	1.098649598
2252	1.098619194
2253	1.098614146
2254	1.098600703
2255	1.098592035
2256	1.098581862
2257	1.098570164
2258	1.098555215
2259	1.098530954
2260	1.098524091
2261	1.098511226
2262	1.0984978
2263	1.098486309
2264	1.098473563
2265	1.098427598
2266	1.098397326
2267	1.098391696
2268	1.098382588
2269	1.098363767
2270	1.098357297
2271	1.098350593
2272	1.098343791
2273	1.098332094
2274	1.098322405
2275	1.098308972
2276	1.098297857
2277	1.098293686
2278	1.098255483
2279	1.098245618
2280	1.098237923
2281	1.098222107
2282	1.098214601
2283	1.098181004
2284	1.098161843
2285	1.098141713
2286	1.098126192
2287	1.09812171
2288	1.098112758
2289	1.098096336
2290	1.098068881
2291	1.098055061
2292	1.098035239
2293	1.098014669
2294	1.098000053
2295	1.097992874
2296	1.097977252
2297	1.097962028
2298	1.097955888
2299	1.097936784
2300	1.097923192
2301	1.097914133
2302	1.097887159
2303	1.097868529
2304	1.0978634
2305	1.097860316
2306	1.097853754
2307	1.097845513
2308	1.097820327
2309	1.097796826
2310	1.097784085
2311	1.097776194
2312	1.097770254
2313	1.097758206
2314	1.097744109
2315	1.097733752
2316	1.097696172
2317	1.097691837
2318	1.097685677
2319	1.097672596
2320	1.097655559
2321	1.097645322
2322	1.097636346
2323	1.097623744
2324	1.097618451
2325	1.097602148
2326	1.097586928
2327	1.097582339
2328	1.097576407
2329	1.097556857
2330	1.097540781
2331	1.097532156
2332	1.097519114
2333	1.097515798
2334	1.09749597
2335	1.097490414
2336	1.097481189
2337	1.097472558
2338	1.097462734
2339	1.097456936
2340	1.09744769
2341	1.09743747
2342	1.097430957
2343	1.097426346
2344	1.097414527
2345	1.097399094
2346	1.097376128
2347	1.097369072
2348	1.097358747
2349	1.097342603
2350	1.097327064
2351	1.097314767
2352	1.097309837
2353	1.097291011
2354	1.097287595
2355	1.097276776
2356	1.09726828
2357	1.097262318
2358	1.097254473
2359	1.097245214
2360	1.097233308
2361	1.097219904
2362	1.097198168
2363	1.097186708
2364	1.097179112
2365	1.097173301
2366	1.097151113
2367	1.097138293
2368	1.097123304
2369	1.097118669
2370	1.097107397
2371	1.097099884
2372	1.097085595
2373	1.097061226
2374	1.097052461
2375	1.097046466
2376	1.097034793
2377	1.097017784
2378	1.096997248
2379	1.096968833
2380	1.096951471
2381	1.096939773
2382	1.096910299
2383	1.09690496
2384	1.096892137
2385	1.096883216
2386	1.096864534
2387	1.096853769
2388	1.096840103
2389	1.096830578
2390	1.096795848
2391	1.096789078
2392	1.096771074
2393	1.096763614
2394	1.0967496
2395	1.096739357
2396	1.096727145
2397	1.096714693
2398	1.096702568
2399	1.096691548
2400	1.09668198
2401	1.096675763
2402	1.096659138
2403	1.096614977
2404	1.096612665
2405	1.096607239
2406	1.096591341
2407	1.096584776
2408	1.096568827
2409	1.096541502
2410	1.096526247
2411	1.096515417
2412	1.096504819
2413	1.096494878
2414	1.096490298
2415	1.096483686
2416	1.096474439
2417	1.096461391
2418	1.096455031
2419	1.09644729
2420	1.096441912
2421	1.096410415
2422	1.096396848
2423	1.096382955
2424	1.096370912
2425	1.096356256
2426	1.096336216
2427	1.096310324
2428	1.096301883
2429	1.096296051
2430	1.096282183
2431	1.096277852
2432	1.09627032
2433	1.096247508
2434	1.096234017
2435	1.096218604
2436	1.096210287
2437	1.096197278
2438	1.09618132
2439	1.096174854
2440	1.09616745
2441	1.096160442
2442	1.096150423
2443	1.096133671
2444	1.096117995
2445	1.096097784
2446	1.096093016
2447	1.096086907
2448	1.096070617
2449	1.096064042
2450	1.096053641
2451	1.09603585
2452	1.096024823
2453	1.095985842
2454	1.09597802
2455	1.095966233
2456	1.095951854
2457	1.095944233
2458	1.095933499
2459	1.095930118
2460	1.095914212
2461	1.095896554
2462	1.09588863
2463	1.095875277
2464	1.095866694
2465	1.095863302
2466	1.095854927
2467	1.095845212
2468	1.095833166
2469	1.095825425
2470	1.09581758
2471	1.0958051
2472	1.09577514
2473	1.095768774
2474	1.095755279
2475	1.095741009
2476	1.095720476
2477	1.095714724
2478	1.095709102
2479	1.095703149
2480	1.095690283
2481	1.095678439
2482	1.095668041
2483	1.095654308
2484	1.09564414
2485	1.095636113
2486	1.095630312
2487	1.095627675
2488	1.095613815
2489	1.095610466
2490	1.09558532
2491	1.09557218
2492	1.095560605
2493	1.09554993
2494	1.095539385
2495	1.09552932
2496	1.095518519
2497	1.09551034
2498	1.09550578
2499	1.095485527
2500	1.095469208
2501	1.095459842
2502	1.095454563
2503	1.095438897
2504	1.09542626
2505	1.09541635
2506	1.095388351
2507	1.095383071
2508	1.095376332
2509	1.095369046
2510	1.095351975
2511	1.095344282
2512	1.095336419
2513	1.095329543
2514	1.095311752
2515	1.095297781
2516	1.095272939
2517	1.095265963
2518	1.09525467
2519	1.095250168
2520	1.09523235
2521	1.095226246
2522	1.095221249
2523	1.095193955
2524	1.09518932
2525	1.095183581
2526	1.095169233
2527	1.095151664
2528	1.095147809
2529	1.095138852
2530	1.095133766
2531	1.095118488
2532	1.095109122
2533	1.09510173
2534	1.095092905
2535	1.095085375
2536	1.095078908
2537	1.095071488
2538	1.095061882
2539	1.095050027
2540	1.095044049
2541	1.095037402
2542	1.09503102
2543	1.09502246
2544	1.095011222
2545	1.095000082
2546	1.094987941
2547	1.094983399
2548	1.094969086
2549	1.094961119
2550	1.094955465
2551	1.094944245
2552	1.094934984
2553	1.094922539
2554	1.094917822
2555	1.094904102
2556	1.094888649
2557	1.094885408
2558	1.094882219
2559	1.094872694
2560	1.09484703
2561	1.094836477
2562	1.094824261
2563	1.094819719
2564	1.0948109
2565	1.094802489
2566	1.094788138
2567	1.09478004
2568	1.094773402
2569	1.094769667
2570	1.094757645
2571	1.094751724
2572	1.094740235
2573	1.094726982
2574	1.094719573
2575	1.094702581
2576	1.094693782
2577	1.094686103
2578	1.094673755
2579	1.094661819
2580	1.094655035
2581	1.09463946
2582	1.094630153
2583	1.094623383
2584	1.094611147
2585	1.094602697
2586	1.094598781
2587	1.094595005
2588	1.09459157
2589	1.094583749
2590	1.094573612
2591	1.094558565
2592	1.094537604
2593	1.094531134
2594	1.094509073
2595	1.09449946
2596	1.094489469
2597	1.094473784
2598	1.094460108
2599	1.094432522
2600	1.094422209
2601	1.094418588
2602	1.094404936
2603	1.094401451
2604	1.094395016
2605	1.094383747
2606	1.094376713
2607	1.094368009
2608	1.094355123
2609	1.094351854
2610	1.094333915
2611	1.094311362
2612	1.094298599
2613	1.094278899
2614	1.094269254
2615	1.094264868
2616	1.094250623
2617	1.094239716
2618	1.094230087
2619	1.094222065
2620	1.094214554
2621	1.09419021
2622	1.094182989
2623	1.094167399
2624	1.094162778
2625	1.094157315
2626	1.094139001
2627	1.094129652
2628	1.094118177
2629	1.094109163
2630	1.094101933
2631	1.09408763
2632	1.094072916
2633	1.094065299
2634	1.09404338
2635	1.094036241
2636	1.094028053
2637	1.094017193
2638	1.094004989
2639	1.093977132
2640	1.093974472
2641	1.093970009
2642	1.093961556
2643	1.093958764
2644	1.093948418
2645	1.093940944
2646	1.093922081
2647	1.093912317
2648	1.093906004
2649	1.093896723
2650	1.093885558
2651	1.093876357
2652	1.093870715
2653	1.093865124
2654	1.093854897
2655	1.093842242
2656	1.09383714
2657	1.093825057
2658	1.093813092
2659	1.093798711
2660	1.093790765
2661	1.093781191
2662	1.093773966
2663	1.093768055
2664	1.093746583
2665	1.093738681
2666	1.093732971
2667	1.093720682
2668	1.093712702
2669	1.093702909
2670	1.093697728
2671	1.093691031
2672	1.093686116
2673	1.093677197
2674	1.093667201
2675	1.093647208
2676	1.093638414
2677	1.093629496
2678	1.09361947
2679	1.093616658
2680	1.093607619
2681	1.093591785
2682	1.093573904
2683	1.093558288
2684	1.093541859
2685	1.093537964
2686	1.093530192
2687	1.093511861
2688	1.09350268
2689	1.09349305
2690	1.093488999
2691	1.093483451
2692	1.093473258
2693	1.093465969
2694	1.093458509
2695	1.093455801
2696	1.093445299
2697	1.093439142
2698	1.09343305
2699	1.09342759
2700	1.093423686
2701	1.093407852
2702	1.093402913
2703	1.093392317
2704	1.093381214
2705	1.093372548
2706	1.09336635
2707	1.093360317
2708	1.093350531
2709	1.093343422
2710	1.093333596
2711	1.093314576
2712	1.093310771
2713	1.093301462
2714	1.093292899
2715	1.093287674
2716	1.093285428
2717	1.093276776
2718	1.093274203
2719	1.093264547
2720	1.093254632
2721	1.093242945
2722	1.093230126
2723	1.093217694
2724	1.093207169
2725	1.093201586
2726	1.093192806
2727	1.093187171
2728	1.093173697
2729	1.093165817
2730	1.093160495
2731	1.093148464
2732	1.09313688
2733	1.093117873
2734	1.093105196
2735	1.093094274
2736	1.093091943
2737	1.093089555
2738	1.093082232
2739	1.093075513
2740	1.093071037
2741	1.093066292
2742	1.09305517
2743	1.09303711
2744	1.093029755
2745	1.093025951
2746	1.093022188
2747	1.093014409
2748	1.093000178
2749	1.09299561
2750	1.092989861
2751	1.092986496
2752	1.092975236
2753	1.092968234
2754	1.092958964
2755	1.092953525
2756	1.092943904
2757	1.092930456
2758	1.092914213
2759	1.092908998
2760	1.092906318
2761	1.092899715
2762	1.092896997
2763	1.092884366
2764	1.092880786
2765	1.09287625
2766	1.092867081
2767	1.092862603
2768	1.092857552
2769	1.092850631
2770	1.092835101
2771	1.092829079
2772	1.092819736
2773	1.092813232
2774	1.092803481
2775	1.092794565
2776	1.092786456
2777	1.092782395
2778	1.092776777
2779	1.092766092
2780	1.092762774
2781	1.092741858
2782	1.09273427
2783	1.092721998
2784	1.092715186
2785	1.092708495
2786	1.092695377
2787	1.092688145
2788	1.092683354
2789	1.092677972
2790	1.092667545
2791	1.092650644
2792	1.092648959
2793	1.09263752
2794	1.092628781
2795	1.092623427
2796	1.092616513
2797	1.092601942
2798	1.092597286
2799	1.092586906
2800	1.09257257
2801	1.092562731
2802	1.092557076
2803	1.092552192
2804	1.092533303
2805	1.092518967
2806	1.092510014
2807	1.092496604
2808	1.092484825
2809	1.092470114
2810	1.092462076
2811	1.092455097
2812	1.092450591
2813	1.092439924
2814	1.092430842
2815	1.092427522
2816	1.092413536
2817	1.092402521
2818	1.092392044
2819	1.092381363
2820	1.092370006
2821	1.092352913
2822	1.092346084
2823	1.092333631
2824	1.092330195
2825	1.092326334
2826	1.092315543
2827	1.092311878
2828	1.092306301
2829	1.09229736
2830	1.092285924
2831	1.09227263
2832	1.092262699
2833	1.092258122
2834	1.092254374
2835	1.092248117
2836	1.092241803
2837	1.092233319
2838	1.09222722
2839	1.092220554
2840	1.09220529
2841	1.092195748
2842	1.092184237
2843	1.092178081
2844	1.0921733
2845	1.092162808
2846	1.092156894
2847	1.092151205
2848	1.092147775
2849	1.09214351
2850	1.09213777
2851	1.092136285
2852	1.092129239
2853	1.09212368
2854	1.092114674
2855	1.09210713
2856	1.092100219
2857	1.092089204
2858	1.092085234
2859	1.092074904
2860	1.092056511
2861	1.092040406
2862	1.092035799
2863	1.092007101
2864	1.091989094
2865	1.091979844
2866	1.091972314
2867	1.091955827
2868	1.091951072
2869	1.091948514
2870	1.091942475
2871	1.091937152
2872	1.091934459
2873	1.091902857
2874	1.091894422
2875	1.091888608
2876	1.091879074
2877	1.091875292
2878	1.091870272
2879	1.091862477
2880	1.091853644
2881	1.091848736
2882	1.091842948
2883	1.091839497
2884	1.091834494
2885	1.091830385
2886	1.091825728
2887	1.091816202
2888	1.091811146
2889	1.091797491
2890	1.091784341
2891	1.091774053
2892	1.091768374
2893	1.091761611
2894	1.09175084
2895	1.091747257
2896	1.091735804
2897	1.09173023
2898	1.091725329
2899	1.091720199
2900	1.091707749
2901	1.091687643
2902	1.091660064
2903	1.091653577
2904	1.091649152
2905	1.091627193
2906	1.091619347
2907	1.091609265
2908	1.09159751
2909	1.091586161
2910	1.091578292
2911	1.09156771
2912	1.091559386
2913	1.091550198
2914	1.091546363
2915	1.091538051
2916	1.091532984
2917	1.091525911
2918	1.091520463
2919	1.091509091
2920	1.091496569
2921	1.09148843
2922	1.091484782
2923	1.091471913
2924	1.09147042
2925	1.09146552
2926	1.091455656
2927	1.091449889
2928	1.091435781
2929	1.091421364
2930	1.091403989
2931	1.09139624
2932	1.09139052
2933	1.091382722
2934	1.091377669
2935	1.091369827
2936	1.091351517
2937	1.091343192
2938	1.091338735
2939	1.091328766
2940	1.091323086
2941	1.091316166
2942	1.091307694
2943	1.091304034
2944	1.091293912
2945	1.091290533
2946	1.091284658
2947	1.091279471
2948	1.091273493
2949	1.091264756
2950	1.091252268
2951	1.091244571
2952	1.091240342
2953	1.091235959
2954	1.091228093
2955	1.091218509
2956	1.09121498
2957	1.091209696
2958	1.091198515
2959	1.091195989
2960	1.09119338
2961	1.09119016
2962	1.09117021
2963	1.091163696
2964	1.091153959
2965	1.091141636
2966	1.091132204
2967	1.091122525
2968	1.091117211
2969	1.091106349
2970	1.091096681
2971	1.091071854
2972	1.091065092
2973	1.091061188
2974	1.091055596
2975	1.091041605
2976	1.091029303
2977	1.091022361
2978	1.091010534
2979	1.091002928
2980	1.090994199
2981	1.090983797
2982	1.090973026
2983	1.090963872
2984	1.090957099
2985	1.090952405
2986	1.090938573
2987	1.090934302
2988	1.090925737
2989	1.090916062
2990	1.090907054
2991	1.090896927
2992	1.090894634
2993	1.090890723
2994	1.090884185
2995	1.090878718
2996	1.090869904
2997	1.090863062
2998	1.090858534
2999	1.090850307
